2025-11-21 08:34:39	 4080	 6	2342	48	 273.87	 -1	-8 	0
2025-11-21 08:34:40	 4115	 86	2240	48	 347.70	 6	-3 	3
2025-11-21 08:34:41	 4150	 288	2242	48	 26.37	 7	2 	3
2025-11-21 08:34:42	 4185	 379	2278	48	 66.80	 1	2 	3
2025-11-21 08:34:43	 4220	 471	2488	48	 66.80	 3	7 	0
2025-11-21 08:34:44	 4255	 472	2567	48	 333.63	 -1	0 	0
2025-11-21 08:34:46	 4322	 379	2492	48	 219.38	 -6	-5 	0
2025-11-21 08:34:47	 4357	 174	2352	48	 219.38	 -6	-4 	0
2025-11-21 08:34:48	 4392	 71	2225	48	 168.40	 -7	-2 	0
2025-11-21 08:34:49	 4427	 -94	2323	48	 45.35	 -2	1 	0
2025-11-21 08:34:50	 4462	 -104	2340	48	 319.22	 1	-1 	0
2025-11-21 08:34:51	 4497	 -1	2148	48	 298.12	 3	-8 	0
2025-11-21 08:34:52	 4532	 133	1892	48	 298.12	 3	-8 	0
2025-11-21 08:34:53	 4567	 239	1677	56	 298.12	 0	-4 	0
2025-11-21 08:34:54	 4602	 310	1552	56	 317.46	 2	-1 	0
2025-11-21 08:34:55	 4637	 431	1420	56	 284.06	 0	-1 	0
2025-11-21 08:34:56	 4672	 431	1243	56	 284.06	 0	-7 	0
2025-11-21 08:34:57	 4707	 431	1030	56	 317.46	 0	-3 	0
2025-11-21 08:34:58	 4742	 431	957	56	 333.28	 0	-1 	0
2025-11-21 08:35:00	 4794	 387	976	56	 322.73	 -6	3 	0
2025-11-21 08:35:01	 4829	 336	1028	56	 278.79	 0	0 	0
2025-11-21 08:35:02	 4875	 336	1168	56	 289.34	 -1	3 	0
2025-11-21 08:35:03	 4910	 398	1025	56	 305.16	 2	-6 	0
2025-11-21 08:35:04	 4945	 431	969	56	 338.55	 0	-1 	0
2025-11-21 08:35:05	 4980	 431	955	56	 354.38	 0	-1 	0
2025-11-21 08:35:07	 5062	 336	1016	56	 278.79	 0	2 	0
2025-11-21 08:35:08	 5097	 336	1044	56	 278.79	 0	0 	0
2025-11-21 08:35:12	 5213	 336	1165	56	 275.27	 -1	6 	0
2025-11-21 08:35:13	 5248	 391	1167	56	 285.82	 3	-7 	0
2025-11-21 08:35:14	 5283	 426	1015	56	 264.73	 0	-1 	0
2025-11-21 08:35:18	 5450	 426	980	56	 273.52	 -1	-6 	0
2025-11-21 08:35:19	 5485	 365	928	56	 33.05	 -7	-2 	0
2025-11-21 08:35:20	 5520	 302	800	40	 47.11	 -5	-6 	0
2025-11-21 08:35:21	 5555	 202	683	40	 17.23	 -1	-1 	0
2025-11-21 08:35:22	 5590	 273	730	40	 75.23	 2	5 	0
2025-11-21 08:35:23	 5625	 431	908	40	 352.62	 7	1 	0
2025-11-21 08:35:24	 5660	 591	896	40	 294.61	 3	-4 	0
2025-11-21 08:35:25	 5695	 686	724	56	 10.20	 0	-2 	0
2025-11-21 08:35:27	 5743	 695	708	56	 45.35	 -2	-2 	0
2025-11-21 08:35:28	 5778	 659	751	56	 50.62	 1	6 	0
2025-11-21 08:35:29	 5813	 783	902	40	 287.58	 -2	5 	0
2025-11-21 08:35:30	 5848	 734	931	40	 164.53	 -6	-1 	0
2025-11-21 08:35:31	 5883	 520	943	40	 171.56	 -7	0 	0
2025-11-21 08:35:32	 5918	 353	970	56	 190.90	 -2	0 	0
2025-11-21 08:35:33	 5956	 340	964	56	 255.94	 -1	-4 	0
2025-11-21 08:35:34	 5991	 336	901	56	 234.84	 0	-1 	0
2025-11-21 08:35:35	 6036	 320	822	40	 226.05	 -4	-6 	0
2025-11-21 08:35:36	 6075	 218	692	40	 213.75	 4	2 	0
2025-11-21 08:35:37	 6110	 424	844	40	 208.48	 6	4 	0
2025-11-21 08:35:38	 6145	 582	936	40	 277.03	 1	-4 	0
2025-11-21 08:35:39	 6180	 544	720	40	 183.87	 -4	-6 	0
2025-11-21 08:35:40	 6215	 505	675	40	 110.04	 -1	1 	0
2025-11-21 08:35:41	 6250	 422	846	40	 87.19	 -1	7 	0
2025-11-21 08:35:42	 6285	 362	1119	56	 92.46	 -1	8 	0
2025-11-21 08:35:43	 6320	 401	1400	56	 78.40	 1	8 	0
2025-11-21 08:35:44	 6355	 365	1536	56	 317.11	 -6	2 	0
2025-11-21 08:35:45	 6390	 247	1647	56	 315.35	 0	-2 	0
2025-11-21 08:35:46	 6425	 350	1538	56	 285.47	 0	-1 	0
2025-11-21 08:35:47	 6460	 351	1540	56	 320.62	 -3	3 	0
2025-11-21 08:35:48	 6495	 241	1647	56	 292.50	 -1	0 	0
2025-11-21 08:35:49	 6530	 174	1552	56	 178.24	 -3	0 	0
2025-11-21 08:35:50	 6565	 -59	1564	56	 208.12	 -8	-2 	0
2025-11-21 08:35:51	 6600	 -112	1401	56	 267.89	 -1	-8 	0
2025-11-21 08:35:52	 6635	 -97	1114	32	 329.41	 3	-9 	0
2025-11-21 08:35:53	 6670	 -11	1019	16	 20.39	 5	0 	0
2025-11-21 08:35:54	 6705	 153	1055	8	 311.84	 6	-3 	0
2025-11-21 08:35:55	 6744	 211	993	8	 195.82	 -5	-2 	0
2025-11-21 08:35:56	 6779	 135	928	8	 206.37	 -4	-4 	0
2025-11-21 08:35:57	 6814	 -94	915	8	 123.75	 -7	3 	0
2025-11-21 08:35:58	 6849	 -181	1044	8	 155.39	 -3	2 	0
2025-11-21 08:35:59	 6884	 -272	1231	8	 46.41	 2	6 	0
2025-11-21 08:36:01	 6923	 -219	1263	24	 16.52	 5	0 	0
2025-11-21 08:36:02	 6958	 -144	1246	40	 8.13	 14	-1 	0
2025-11-21 08:36:03	 6993	 -68	1267	56	 359.01	 5	0 	0
2025-11-21 08:36:04	 7029	 -5	1212	40	 265.85	 0	-6 	0
2025-11-21 08:36:05	 7064	 -10	967	8	 200.81	 -1	-4 	0
2025-11-21 08:36:06	 7099	 -14	929	8	 125.23	 -1	-1 	0
2025-11-21 08:36:08	 7175	 -69	1066	24	 90.07	 -2	7 	0
2025-11-21 08:36:09	 7210	 -82	1282	56	 90.07	 -1	7 	0
2025-11-21 08:36:10	 7245	 -82	1401	56	 90.07	 -1	0 	0
2025-11-21 08:36:12	 7329	 -67	1459	56	 67.22	 1	6 	0
2025-11-21 08:36:13	 7364	 64	1622	56	 35.58	 6	4 	0
2025-11-21 08:36:14	 7399	 178	1688	56	 90.07	 2	5 	0
2025-11-21 08:36:15	 7434	 239	1953	48	 68.98	 2	8 	0
2025-11-21 08:36:16	 7469	 369	2214	48	 58.43	 4	7 	0
2025-11-21 08:36:17	 7504	 465	2450	48	 144.56	 1	2 	0
2025-11-21 08:36:18	 7539	 516	2398	48	 228.94	 -4	-6 	0
2025-11-21 08:36:19	 7574	 336	2193	48	 227.18	 -6	-7 	0
2025-11-21 08:36:20	 7609	 199	1947	48	 276.40	 -2	-9 	0
2025-11-21 08:36:21	 7644	 236	1669	56	 313.31	 4	-7 	0
2025-11-21 08:36:22	 7679	 323	1552	56	 279.91	 1	-1 	0
2025-11-21 08:36:23	 7714	 370	1411	56	 279.91	 1	-8 	0
2025-11-21 08:36:24	 7749	 390	1129	56	 260.58	 -1	-9 	0
2025-11-21 08:36:25	 7784	 336	894	56	 241.24	 -1	-5 	0
2025-11-21 08:36:26	 7819	 234	696	40	 209.60	 -7	-6 	0
2025-11-21 08:36:27	 7854	 187	660	40	 116.44	 -3	3 	0
2025-11-21 08:36:28	 7889	 156	665	40	 37.33	 -4	-4 	5
2025-11-21 08:36:34	 8097	 70	652	152	 174.86	 -7	0 	5
2025-11-21 08:36:35	 8132	 44	652	152	 180.24	 -13	-1 	0
2025-11-21 08:36:36	 8167	 44	660	152	 181.11	 -10	0 	0
2025-11-21 08:36:37	 8202	 2	679	152	 185.87	 -11	-1 	0
2025-11-21 08:36:38	 8237	 -48	648	152	 176.50	 -1	0 	0
2025-11-21 08:36:40	 8320	 -25	666	152	 18.30	 4	2 	0
2025-11-21 08:36:41	 8355	 81	679	152	 18.30	 0	0 	5
2025-11-21 08:36:42	 8390	 244	683	125	 41.15	 6	0 	0
2025-11-21 08:36:43	 8425	 388	774	40	 92.13	 1	6 	0
2025-11-21 08:36:44	 8460	 393	1045	56	 92.13	 -1	8 	0
2025-11-21 08:36:45	 8495	 383	1336	56	 92.13	 -1	8 	0
2025-11-21 08:36:46	 8530	 315	1608	56	 132.56	 -5	6 	0
2025-11-21 08:36:47	 8565	 175	1713	56	 81.58	 -3	6 	0
2025-11-21 08:36:48	 8600	 209	1980	48	 58.73	 3	7 	0
2025-11-21 08:36:49	 8635	 376	2216	48	 49.94	 5	6 	0
2025-11-21 08:36:50	 8670	 436	2288	48	 136.07	 0	0 	0
2025-11-21 08:36:52	 8721	 414	2291	48	 176.50	 3	-1 	0
2025-11-21 08:36:53	 8756	 427	2346	48	 132.56	 -5	5 	0
2025-11-21 08:36:54	 8791	 318	2466	48	 139.59	 -6	5 	0
2025-11-21 08:36:55	 8826	 222	2502	48	 206.39	 -6	-3 	0
2025-11-21 08:36:56	 8861	 49	2419	48	 204.63	 -2	-1 	3
2025-11-21 08:36:57	 8896	 -89	2289	48	 287.25	 -2	-8 	0
2025-11-21 08:36:58	 8931	 -64	2146	48	 301.31	 3	-6 	0
2025-11-21 08:36:59	 8966	 78	1909	48	 301.31	 4	-8 	0
2025-11-21 08:37:00	 9001	 212	1746	56	 301.31	 4	-7 	0
2025-11-21 08:37:01	 9036	 270	1619	56	 338.22	 5	-3 	0
2025-11-21 08:37:02	 9071	 431	1471	56	 273.18	 0	-5 	0
2025-11-21 08:37:03	 9106	 431	1224	56	 273.18	 0	-9 	0
2025-11-21 08:37:04	 9141	 432	939	56	 313.61	 1	-8 	0
2025-11-21 08:37:05	 9176	 600	764	56	 354.04	 7	-2 	0
2025-11-21 08:37:06	 9211	 879	710	40	 324.16	 0	-2 	0
2025-11-21 08:37:07	 9246	 879	671	56	 269.67	 0	-1 	0
2025-11-21 08:37:08	 9281	 853	540	72	 239.79	 -4	-7 	0
2025-11-21 08:37:09	 9316	 798	554	72	 248.57	 2	4 	0
2025-11-21 08:37:10	 9351	 870	703	40	 322.40	 4	-2 	0
2025-11-21 08:37:11	 9386	 983	584	40	 313.61	 5	-6 	0
2025-11-21 08:37:12	 9421	 1055	500	40	 222.21	 -3	-3 	0
2025-11-21 08:37:13	 9456	 985	464	40	 222.21	 -3	-1 	0
2025-11-21 08:37:14	 9491	 925	391	26	 222.21	 -3	-4 	0
2025-11-21 08:37:15	 9526	 749	205	-32	 222.21	 -7	-6 	0
2025-11-21 08:37:16	 9561	 513	40	-32	 188.81	 -8	-3 	0
2025-11-21 08:37:17	 9596	 254	89	-32	 134.32	 -7	5 	0
2025-11-21 08:37:18	 9631	 162	258	-32	 37.64	 3	3 	0
2025-11-21 08:37:19	 9666	 377	391	-32	 2.48	 7	2 	0
2025-11-21 08:37:20	 9701	 642	332	-32	 330.84	 7	-4 	0
2025-11-21 08:37:21	 9736	 899	198	-32	 0.72	 7	-3 	0
2025-11-21 08:37:22	 9771	 1176	222	-32	 42.91	 7	3 	0
2025-11-21 08:37:23	 9806	 1289	351	-32	 165.96	 0	0 	0
2025-11-21 08:37:24	 9841	 1210	363	-32	 176.50	 -8	0 	0
2025-11-21 08:37:25	 9876	 950	429	40	 106.19	 -6	5 	2
2025-11-21 08:37:26	 9911	 1036	520	40	 72.79	 4	5 	0
2025-11-21 08:37:27	 9946	 1006	715	40	 132.56	 -5	6 	0
2025-11-21 08:37:28	 9981	 974	865	40	 88.61	 -1	2 	0
2025-11-21 08:37:29	 10016	 988	1031	40	 81.58	 0	0 	0
2025-11-21 08:37:30	 10051	 962	848	40	 81.58	 -1	-6 	0
2025-11-21 08:37:31	 10086	 949	786	40	 125.53	 -2	1 	0
2025-11-21 08:37:32	 10121	 748	863	40	 174.75	 -8	1 	0
2025-11-21 08:37:33	 10156	 463	899	40	 141.35	 -8	2 	0
2025-11-21 08:37:34	 10191	 344	984	56	 18.30	 -1	0 	0
2025-11-21 08:37:35	 10226	 336	1029	56	 311.50	 -1	4 	0
2025-11-21 08:37:36	 10261	 391	1045	56	 311.50	 4	-5 	0
2025-11-21 08:37:37	 10296	 431	977	56	 311.50	 0	-2 	0
2025-11-21 08:37:40	 10393	 431	961	56	 344.90	 0	-1 	0
2025-11-21 08:37:41	 10428	 515	930	40	 23.57	 6	1 	0
2025-11-21 08:37:42	 10463	 698	943	40	 9.51	 6	0 	0
2025-11-21 08:37:43	 10498	 914	943	40	 39.39	 6	0 	0
2025-11-21 08:37:44	 10533	 1004	1031	40	 104.43	 -1	6 	0
2025-11-21 08:37:45	 10568	 989	1031	40	 88.61	 0	0 	0
2025-11-21 08:37:46	 10603	 988	1110	40	 181.78	 -2	0 	0
2025-11-21 08:37:47	 10640	 940	1151	40	 271.43	 1	5 	0
2025-11-21 08:37:48	 10675	 1012	1186	40	 322.40	 5	-3 	0
2025-11-21 08:37:49	 10710	 1042	1089	40	 234.51	 -1	-1 	0
2025-11-21 08:37:50	 10745	 976	1057	40	 274.94	 0	-2 	0
2025-11-21 08:37:51	 10780	 995	837	40	 274.94	 0	-9 	0
2025-11-21 08:37:52	 10815	 1010	691	40	 271.43	 -1	4 	0
2025-11-21 08:37:53	 10850	 1023	917	40	 257.36	 0	2 	0
2025-11-21 08:37:54	 10893	 1022	858	40	 267.91	 -1	-7 	0
2025-11-21 08:37:55	 10928	 1010	635	40	 273.18	 -1	-4 	0
2025-11-21 08:37:56	 10963	 1011	509	40	 253.85	 -1	-8 	0
2025-11-21 08:37:57	 10998	 944	436	40	 201.11	 -1	-3 	2
2025-11-21 08:37:58	 11033	 914	397	16	 178.26	 -1	-1 	0
2025-11-21 08:37:59	 11068	 795	395	-8	 178.26	 -8	0 	0
2025-11-21 08:38:00	 11103	 508	404	-32	 178.26	 -9	0 	0
2025-11-21 08:38:01	 11138	 244	335	-32	 236.27	 -6	-6 	0
2025-11-21 08:38:02	 11173	 171	82	-32	 310.10	 2	-8 	0
2025-11-21 08:38:03	 11208	 381	-65	-32	 8.11	 7	-1 	0
2025-11-21 08:38:04	 11243	 607	12	-32	 55.57	 2	1 	0
2025-11-21 08:38:05	 11278	 656	70	-32	 55.57	 3	5 	0
2025-11-21 08:38:06	 11313	 858	242	-32	 32.71	 7	4 	0
2025-11-21 08:38:07	 11348	 975	408	40	 115.33	 -2	1 	0
2025-11-21 08:38:08	 11383	 968	472	40	 41.50	 3	0 	0
2025-11-21 08:38:09	 11418	 1123	646	40	 64.36	 3	7 	0
2025-11-21 08:38:10	 11453	 1135	833	40	 18.65	 0	3 	0
2025-11-21 08:38:11	 11488	 1135	869	40	 8.11	 0	0 	0
2025-11-21 08:38:12	 11523	 1004	851	40	 37.99	 -2	-1 	0
2025-11-21 08:38:13	 11558	 994	912	40	 88.96	 0	6 	0
2025-11-21 08:38:14	 11593	 980	1031	40	 96.00	 -1	0 	0
2025-11-21 08:38:15	 11636	 993	1165	40	 96.00	 0	7 	0
